db_id,imdb_id,next_golden_win,next_golden_nominate,pre_golden_win_num,pre_golden_nominate_num,pre_golden_total,pre_oscars_win_num,pre_oscars_nominate_num,pre_oscars_total,pre_actor_win_num,pre_actor_nominate_num,pre_actor_total,pre_bafta_win_num,pre_bafta_nominate_num,pre_bafta_total,pre_independent_win_num,pre_independent_nominate_num,pre_independent_total,pre_critic_win_num,pre_critic_nominate_num,pre_critic_total,pre_mtv_win_num,pre_mtv_nominate_num,pre_mtv_total,pre_wga_win_num,pre_wga_nominate_num,pre_wga_total,pre_dga_win_num,pre_dga_nominate_num,pre_dga_total,pre_win_total,pre_nominate_total,pre_total,first_movie_year,first_award_year,break_years,movie_imdb_id,experience,max_budget,max_gross,max_meta_score,max_imdb_rating
367748,177933,1,1,0,0,0,0,0,0,0,1,1,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,2,2,1987,1997,10,268126.0,15,60000000.0,121661683.0,83.0,7
381827,4051,0,0,0,1,1,0,0,0,0,1,1,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,3,3,1971,2001,30,NaN,31,60000000.0,128579698.0,83.0,7
392287,129,0,0,3,5,8,0,3,3,0,2,2,0,1,1,0,0,0,0,0,0,2,7,9,0,0,0,0,0,0,5,18,23,1981,1984,3,NaN,21,102000000.0,213079163.0,80.0,7
395829,1085,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1990,0,999,280760.0,12,12000000.0,4681503.0,72.0,7
411285,354,0,0,0,2,2,0,1,1,0,1,1,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,5,5,1988,1998,10,NaN,14,80000000.0,121661683.0,68.0,7
413539,1099,0,0,0,2,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,2,1981,1986,5,NaN,21,50000000.0,41675994.0,81.0,7
427940,358,0,1,0,3,3,1,2,3,0,0,0,1,3,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,8,10,1984,1990,6,217505.0,18,97000000.0,77679638.0,72.0,7
465150,138,0,1,0,2,2,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,1,2,3,0,0,0,0,0,0,1,5,6,1991,1994,3,264464.0,11,97000000.0,164435221.0,76.0,8
551972,393,0,0,1,10,11,0,2,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,12,13,1958,1961,3,NaN,44,20000000.0,12398628.0,75.0,7
598925,150,0,0,4,9,13,0,0,0,2,2,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,11,17,1980,1986,6,NaN,22,120000000.0,64736114.0,66.0,7
650694,152,1,1,0,2,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,2,1975,1983,8,299658.0,27,50000000.0,170687518.0,82.0,7
693784,424,0,1,1,2,3,0,0,0,0,0,0,1,1,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,3,5,1988,1995,7,276751.0,14,60000000.0,93307796.0,75.0,7
723453,350079,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1977,2000,23,NaN,25,100000000.0,54234062.0,78.0,7
744279,158,0,0,4,6,10,2,5,7,1,3,4,0,3,3,0,0,0,0,0,0,1,5,6,0,0,0,0,0,0,8,22,30,1980,1989,9,NaN,22,80000000.0,164435221.0,76.0,8
754362,438,0,1,1,3,4,0,3,3,1,2,3,0,1,1,0,0,0,1,1,2,0,0,0,0,0,0,0,0,0,3,10,13,1978,1990,12,274558.0,24,25000000.0,41675994.0,81.0,7
769547,371660,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1979,0,999,285331.0,23,13500000.0,15854988.0,84.0,7
805511,163,0,0,5,12,17,2,7,9,0,1,1,2,7,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9,27,36,1967,1968,1,NaN,35,21000000.0,6835856.0,77.0,7
805827,450,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1992,2000,8,NaN,10,78000000.0,92930005.0,78.0,7
837196,458,0,0,0,4,4,1,3,4,0,0,0,1,1,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,8,10,1980,1981,1,NaN,22,45000000.0,66790248.0,69.0,6
1047363,5134,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,2,0,0,0,0,0,0,0,0,0,0,0,0,1,1,2,1994,1998,4,NaN,8,40000000.0,13973532.0,69.0,7
1122104,513,0,1,0,0,0,0,1,1,0,1,1,0,0,0,1,3,4,0,0,0,0,0,0,0,0,0,0,0,0,1,5,6,1980,1992,12,274468.0,22,12000000.0,333976.0,61.0,6
1329422,197,1,1,5,14,19,3,11,14,1,1,2,3,5,8,0,0,0,1,1,2,0,1,1,0,0,0,0,0,0,13,33,46,1958,1970,12,257360.0,44,30000000.0,65010106.0,85.0,7
1386207,199,0,0,2,13,15,1,8,9,0,0,0,1,3,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,24,28,1969,1973,4,NaN,33,46000000.0,67355513.0,78.0,7
